FacilityType,LoanID,BorrowerID,CounterPartyID,FacilityID,DealID,DealName,BorrowerName,BranchCode,LoanType,PricingOption,LoanPurpose,ContractID,EffectiveDate,RepriceDate,ExpiryDate,MaturityDate,duration,CurrencyCode,LenderID,AccuredToDate,LegalName,FacilityLegalName,BaseRate,SpreadT,LoanAmount,PortfolioShare,LoanCurrency,ProfitCenterCode
COMMITTED,0YD8T84T99,BID84T25,MAIULON506,CDCOMMITTED49,US0CE8984T99,MAIULON506-GB,Borrower-458,B213,LOAN,SBLC_PERF,Loans,US0CE8984T99,2/26/2018,,,2/26/2023,5,GB,Lender-3,,Borrower-458 Inc,Borrower-458 Inc,,0.016,602030.56,3010152.78,GB,US0CE89
REVOLVING,0YD8T84T100,BID84T22,MAIULON41,CDREVOLVING5,US0CE8984T100,MAIULON41-GB,Borrower-445,B189,LOAN,FIXED,Loans,US0CE8984T100,3/20/2018,,,3/20/2023,5,GB,Lender-46,,Borrower-445 Inc,Borrower-445 Inc,,0.01,447036.26,2235181.31,GB,US0CE89
REVOLVING,0YD8T84T101,BID84T13,MAIULON50,CDREVOLVING34,US0CE8984T101,MAIULON50-EUR,Borrower-301,B291,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE8984T101,3/29/2018,,,3/29/2023,5,EUR,Lender-17,,Borrower-301 Inc,Borrower-301 Inc,,0.01,694271.71,3471358.56,EUR,US0CE89
COMMITTED,0YD8T84T102,BID84T9,MAIULON384,CDCOMMITTED80,US0CE8984T102,MAIULON384-USD,Borrower-37,B195,SBLC,SBLC_FINANCIAL,SBLC_PERF_50_DEFAULT,US0CE8984T102,5/20/2018,,,5/20/2023,5,USD,Lender-42,,Borrower-37 Inc,Borrower-37 Inc,,0.014,474576.62,2372883.1,USD,US0CE89
UNCOMMITTED,0YD8T84T103,BID84T24,MAIULON218,CDUNCOMMITTED90,US0CE8984T103,MAIULON218-EUR,Borrower-150,B260,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE8984T103,6/25/2018,,,6/25/2023,5,EUR,Lender-2,,Borrower-150 Inc,Borrower-150 Inc,,0.01,448045.21,2240226.05,EUR,US0CE89
LIBOR,0YD8T85T0,BID85T15,MAIULON458,CDLIBOR96,US0CE9885T0,MAIULON458-GB,Borrower-153,B270,LOAN,LIBOR_SWINGLINE,Loans,US0CE9885T0,5/23/2018,,,5/23/2019,1,GB,Lender-26,,Borrower-153 Inc,Borrower-153 Inc,,0.015,116815.13,584075.66,GB,US0CE98
TERM,0YD8T85T1,BID85T15,MAIULON114,CDTERM67,US0CE9885T1,MAIULON114-GB,Borrower-460,B279,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T1,1/15/2018,,,1/15/2019,1,GB,Lender-29,,Borrower-460 Inc,Borrower-460 Inc,,0.015,100898.4,504491.98,GB,US0CE98
REVOLVING,0YD8T85T2,BID85T6,MAIULON429,CDREVOLVING95,US0CE9885T2,MAIULON429-GB,Borrower-412,B203,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE9885T2,2/8/2018,,,2/8/2019,1,GB,Lender-26,,Borrower-412 Inc,Borrower-412 Inc,,0.015,108553.54,542767.68,GB,US0CE98
TERM,0YD8T85T3,BID85T18,MAIULON535,CDTERM44,US0CE9885T3,MAIULON535-USD,Borrower-236,B207,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T3,5/28/2018,,,5/28/2019,1,USD,Lender-27,,Borrower-236 Inc,Borrower-236 Inc,0.035,0.022,112791.63,563958.13,USD,US0CE98
TERM,0YD8T85T4,BID85T22,MAIULON445,CDTERM86,US0CE9885T4,MAIULON445-GB,Borrower-422,B125,LOAN,US_SBLC,Loans,US0CE9885T4,2/10/2018,,,2/10/2019,1,GB,Lender-32,,Borrower-422 Inc,Borrower-422 Inc,0.038,0.015,115046.62,575233.1,GB,US0CE98
REVOLVING,0YD8T85T5,BID85T22,MAIULON220,CDREVOLVING99,US0CE9885T5,MAIULON220-USD,Borrower-155,B141,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T5,6/1/2018,,,6/1/2019,1,USD,Lender-43,,Borrower-155 Inc,Borrower-155 Inc,0.054,0.015,104294.27,521471.34,USD,US0CE98
TERM,0YD8T85T6,BID85T16,MAIULON312,CDTERM68,US0CE9885T6,MAIULON312-EUR,Borrower-226,B225,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T6,2/9/2018,,,2/9/2019,1,EUR,Lender-22,,Borrower-226 Inc,Borrower-226 Inc,0.037,0.015,101075.32,505376.59,EUR,US0CE98
TERM,0YD8T85T7,BID85T24,MAIULON357,CDTERM96,US0CE9885T7,MAIULON357-GB,Borrower-139,B218,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T7,4/14/2018,,,4/14/2019,1,GB,Lender-21,,Borrower-139 Inc,Borrower-139 Inc,0.054,0.021,118022.72,590113.59,GB,US0CE98
UNCOMMITTED,0YD8T85T8,BID85T25,MAIULON59,CDUNCOMMITTED49,US0CE9885T8,MAIULON59-GB,Borrower-154,B127,LOAN,LIBOR_SWINGLINE,Loans,US0CE9885T8,3/23/2018,,,3/23/2019,1,GB,Lender-22,,Borrower-154 Inc,Borrower-154 Inc,0.067,0.019,115152.69,575763.47,GB,US0CE98
UNCOMMITTED,0YD8T85T9,BID85T2,MAIULON353,CDUNCOMMITTED27,US0CE9885T9,MAIULON353-USD,Borrower-178,B188,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T9,5/13/2018,,,5/13/2019,1,USD,Lender-25,,Borrower-178 Inc,Borrower-178 Inc,0.058,0.02,102964.78,514823.92,USD,US0CE98
COMMITTED,0YD8T85T10,BID85T27,MAIULON518,CDCOMMITTED20,US0CE9885T10,MAIULON518-EUR,Borrower-13,B193,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T10,1/24/2018,,,1/24/2019,1,EUR,Lender-12,,Borrower-13 Inc,Borrower-13 Inc,0.055,0.015,109305.98,546529.9,EUR,US0CE98
UNCOMMITTED,0YD8T85T11,BID85T3,MAIULON267,CDUNCOMMITTED45,US0CE9885T11,MAIULON267-GB,Borrower-373,B263,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T11,2/18/2018,,,2/18/2019,1,GB,Lender-19,,Borrower-373 Inc,Borrower-373 Inc,0.065,0.015,116989.39,584946.93,GB,US0CE98
UNCOMMITTED,0YD8T85T12,BID85T6,MAIULON54,CDUNCOMMITTED52,US0CE9885T12,MAIULON54-GB,Borrower-19,B153,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T12,5/30/2018,,,5/30/2019,1,GB,Lender-42,,Borrower-19 Inc,Borrower-19 Inc,0.058,0.015,118317.85,591589.27,GB,US0CE98
UNCOMMITTED,0YD8T85T13,BID85T19,MAIULON105,CDUNCOMMITTED74,US0CE9885T13,MAIULON105-GB,Borrower-448,B275,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T13,2/15/2018,,,2/15/2019,1,GB,Lender-12,,Borrower-448 Inc,Borrower-448 Inc,0.031,0.018,119948.31,599741.56,GB,US0CE98
TERM,0YD8T85T14,BID85T2,MAIULON82,CDTERM15,US0CE9885T14,MAIULON82-GB,Borrower-225,B167,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T14,3/1/2018,,,3/1/2019,1,GB,Lender-31,,Borrower-225 Inc,Borrower-225 Inc,0.036,0.022,106942.57,534712.87,GB,US0CE98
REVOLVING,0YD8T85T15,BID85T1,MAIULON199,CDREVOLVING40,US0CE9885T15,MAIULON199-GB,Borrower-32,B216,LOAN,SBLC_FINANCIAL,Loans,US0CE9885T15,3/21/2018,,,3/21/2019,1,GB,Lender-25,,Borrower-32 Inc,Borrower-32 Inc,0.034,0.02,118385.64,591928.18,GB,US0CE98
UNCOMMITTED,0YD8T85T16,BID85T11,MAIULON591,CDUNCOMMITTED46,US0CE9885T16,MAIULON591-EUR,Borrower-468,B206,SBLC,US_SBLC,SBLC_PERF_20,US0CE9885T16,1/21/2018,,,1/21/2019,1,EUR,Lender-47,,Borrower-468 Inc,Borrower-468 Inc,0.033,0.015,118612.58,593062.92,EUR,US0CE98
TERM,0YD8T85T17,BID85T15,MAIULON496,CDTERM94,US0CE9885T17,MAIULON496-GB,Borrower-180,B102,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T17,3/20/2018,,,3/20/2019,1,GB,Lender-17,,Borrower-180 Inc,Borrower-180 Inc,0.057,0.018,107870.42,539352.08,GB,US0CE98
REVOLVING,0YD8T85T18,BID85T5,MAIULON586,CDREVOLVING87,US0CE9885T18,MAIULON586-EUR,Borrower-60,B183,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T18,2/7/2018,,,2/7/2019,1,EUR,Lender-43,,Borrower-60 Inc,Borrower-60 Inc,0.039,0.015,104151.22,520756.11,EUR,US0CE98
COMMITTED,0YD8T85T19,BID85T13,MAIULON534,CDCOMMITTED2,US0CE9885T19,MAIULON534-USD,Borrower-356,B236,LOAN,SBLC_FINANCIAL,Loans,US0CE9885T19,4/24/2018,,,4/24/2019,1,USD,Lender-30,,Borrower-356 Inc,Borrower-356 Inc,0.035,0.015,103968.32,519841.62,USD,US0CE98
TERM,0YD8T85T20,BID85T28,MAIULON594,CDTERM55,US0CE9885T20,MAIULON594-EUR,Borrower-335,B122,LOAN,LIBOR,Loans,US0CE9885T20,2/1/2018,,,2/1/2019,1,EUR,Lender-18,,Borrower-335 Inc,Borrower-335 Inc,0.069,0.015,114007.16,570035.81,EUR,US0CE98
LIBOR,0YD8T85T21,BID85T28,MAIULON81,CDLIBOR4,US0CE9885T21,MAIULON81-USD,Borrower-285,B159,SBLC,US_SBLC,SBLC_PERF_50_DEFAULT,US0CE9885T21,3/27/2018,,,3/27/2019,1,USD,Lender-2,,Borrower-285 Inc,Borrower-285 Inc,0.056,0.015,117867.81,589339.04,USD,US0CE98
COMMITTED,0YD8T85T22,BID85T7,MAIULON191,CDCOMMITTED87,US0CE9885T22,MAIULON191-EUR,Borrower-431,B135,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T22,2/16/2018,,,2/16/2019,1,EUR,Lender-17,,Borrower-431 Inc,Borrower-431 Inc,0.048,0.022,102526.21,512631.06,EUR,US0CE98
COMMITTED,0YD8T85T23,BID85T16,MAIULON186,CDCOMMITTED43,US0CE9885T23,MAIULON186-EUR,Borrower-343,B147,LOAN,SBLC_FINANCIAL,Loans,US0CE9885T23,5/3/2018,,,5/3/2019,1,EUR,Lender-49,,Borrower-343 Inc,Borrower-343 Inc,0.061,0.018,117676.41,588382.07,EUR,US0CE98
TERM,0YD8T85T24,BID85T6,MAIULON310,CDTERM45,US0CE9885T24,MAIULON310-EUR,Borrower-154,B275,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T24,1/29/2018,,,1/29/2019,1,EUR,Lender-18,,Borrower-154 Inc,Borrower-154 Inc,0.034,0.02,117776.08,588880.38,EUR,US0CE98
REVOLVING,0YD8T85T25,BID85T27,MAIULON473,CDREVOLVING69,US0CE9885T25,MAIULON473-GB,Borrower-261,B264,SBLC,SBLC_FINANCIAL,SBLC_PERF_50_DEFAULT,US0CE9885T25,3/5/2018,,,3/5/2019,1,GB,Lender-4,,Borrower-261 Inc,Borrower-261 Inc,0.049,0.016,101402.92,507014.59,GB,US0CE98
TERM,0YD8T85T26,BID85T13,MAIULON168,CDTERM48,US0CE9885T26,MAIULON168-GB,Borrower-81,B276,SBLC,US_SBLC,SBLC_FINANCIAL_20,US0CE9885T26,6/6/2018,,,6/6/2019,1,GB,Lender-38,,Borrower-81 Inc,Borrower-81 Inc,0.04,0.02,115439.74,577198.69,GB,US0CE98
COMMITTED,0YD8T85T27,BID85T6,MAIULON384,CDCOMMITTED38,US0CE9885T27,MAIULON384-USD,Borrower-488,B256,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T27,3/1/2018,,,3/1/2019,1,USD,Lender-17,,Borrower-488 Inc,Borrower-488 Inc,0.059,0.022,112640.86,563204.29,USD,US0CE98
REVOLVING,0YD8T85T28,BID85T1,MAIULON457,CDREVOLVING6,US0CE9885T28,MAIULON457-USD,Borrower-211,B282,LOAN,COST_OF_FUND,Loans,US0CE9885T28,4/8/2018,,,4/8/2019,1,USD,Lender-3,,Borrower-211 Inc,Borrower-211 Inc,0.031,0.018,100293.06,501465.3,USD,US0CE98
UNCOMMITTED,0YD8T85T29,BID85T2,MAIULON137,CDUNCOMMITTED0,US0CE9885T29,MAIULON137-GB,Borrower-442,B250,SBLC,SBLC_PERF,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T29,1/4/2018,,,1/4/2019,1,GB,Lender-17,,Borrower-442 Inc,Borrower-442 Inc,0.061,0.021,114969.11,574845.54,GB,US0CE98
LIBOR,0YD8T85T30,BID85T24,MAIULON46,CDLIBOR58,US0CE9885T30,MAIULON46-GB,Borrower-353,B192,LOAN,LIBOR,Loans,US0CE9885T30,2/27/2018,,,2/27/2019,1,GB,Lender-20,,Borrower-353 Inc,Borrower-353 Inc,0.032,0.02,103782.25,518911.23,GB,US0CE98
REVOLVING,0YD8T85T31,BID85T21,MAIULON563,CDREVOLVING82,US0CE9885T31,MAIULON563-EUR,Borrower-85,B206,LOAN,DISCOUNT_LOAN,Loans,US0CE9885T31,4/25/2018,,,4/25/2019,1,EUR,Lender-7,,Borrower-85 Inc,Borrower-85 Inc,0.038,0.024,106085.12,530425.62,EUR,US0CE98
COMMITTED,0YD8T85T32,BID85T5,MAIULON270,CDCOMMITTED64,US0CE9885T32,MAIULON270-EUR,Borrower-367,B240,LOAN,SBLC_PERF,Loans,US0CE9885T32,4/24/2018,,,4/24/2019,1,EUR,Lender-14,,Borrower-367 Inc,Borrower-367 Inc,0.058,0.019,111216.77,556083.87,EUR,US0CE98
UNCOMMITTED,0YD8T85T33,BID85T17,MAIULON293,CDUNCOMMITTED64,US0CE9885T33,MAIULON293-GB,Borrower-63,B165,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T33,4/26/2018,,,4/26/2019,1,GB,Lender-35,,Borrower-63 Inc,Borrower-63 Inc,0.033,0.015,117686.48,588432.4,GB,US0CE98
COMMITTED,0YD8T85T34,BID85T18,MAIULON417,CDCOMMITTED80,US0CE9885T34,MAIULON417-GB,Borrower-120,B247,LOAN,DISCOUNT_LOAN,Loans,US0CE9885T34,3/11/2018,,,3/11/2019,1,GB,Lender-16,,Borrower-120 Inc,Borrower-120 Inc,0.032,0.015,117093.43,585467.15,GB,US0CE98
LIBOR,0YD8T85T35,BID85T19,MAIULON588,CDLIBOR97,US0CE9885T35,MAIULON588-USD,Borrower-361,B227,LOAN,EURIBOR,Loans,US0CE9885T35,5/1/2018,,,5/1/2019,1,USD,Lender-13,,Borrower-361 Inc,Borrower-361 Inc,0.044,0.024,112116.32,560581.58,USD,US0CE98
COMMITTED,0YD8T85T36,BID85T19,MAIULON398,CDCOMMITTED96,US0CE9885T36,MAIULON398-EUR,Borrower-386,B142,SBLC,US_SBLC,SBLC_PERF_50_DEFAULT,US0CE9885T36,6/25/2018,,,6/25/2019,1,EUR,Lender-41,,Borrower-386 Inc,Borrower-386 Inc,0.047,0.022,112067.09,560335.45,EUR,US0CE98
COMMITTED,0YD8T85T37,BID85T8,MAIULON562,CDCOMMITTED77,US0CE9885T37,MAIULON562-USD,Borrower-158,B245,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T37,3/13/2018,,,3/13/2019,1,USD,Lender-5,,Borrower-158 Inc,Borrower-158 Inc,0.033,0.015,111788.34,558941.68,USD,US0CE98
COMMITTED,0YD8T85T38,BID85T9,MAIULON171,CDCOMMITTED76,US0CE9885T38,MAIULON171-USD,Borrower-315,B120,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T38,2/1/2018,,,2/1/2019,1,USD,Lender-24,,Borrower-315 Inc,Borrower-315 Inc,0.044,0.016,110083.82,550419.12,USD,US0CE98
REVOLVING,0YD8T85T39,BID85T4,MAIULON237,CDREVOLVING70,US0CE9885T39,MAIULON237-GB,Borrower-307,B140,LOAN,FIXED,Loans,US0CE9885T39,1/3/2018,,,1/3/2019,1,GB,Lender-4,,Borrower-307 Inc,Borrower-307 Inc,0.034,0.019,102406.95,512034.77,GB,US0CE98
COMMITTED,0YD8T85T40,BID85T18,MAIULON476,CDCOMMITTED93,US0CE9885T40,MAIULON476-USD,Borrower-265,B272,SBLC,SBLC_PERF,SBLC_FINANCIAL_20,US0CE9885T40,2/8/2018,,,2/8/2019,1,USD,Lender-16,,Borrower-265 Inc,Borrower-265 Inc,0.046,0.015,109192.01,545960.06,USD,US0CE98
COMMITTED,0YD8T85T41,BID85T15,MAIULON54,CDCOMMITTED11,US0CE9885T41,MAIULON54-USD,Borrower-94,B151,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T41,2/25/2018,,,2/25/2019,1,USD,Lender-30,,Borrower-94 Inc,Borrower-94 Inc,0.032,0.023,115998.25,579991.27,USD,US0CE98
TERM,0YD8T85T42,BID85T15,MAIULON161,CDTERM52,US0CE9885T42,MAIULON161-EUR,Borrower-415,B293,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE9885T42,4/27/2018,,,4/27/2019,1,EUR,Lender-22,,Borrower-415 Inc,Borrower-415 Inc,0.065,0.015,104547.04,522735.19,EUR,US0CE98
LIBOR,0YD8T85T43,BID85T10,MAIULON324,CDLIBOR74,US0CE9885T43,MAIULON324-EUR,Borrower-50,B264,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T43,4/11/2018,,,4/11/2019,1,EUR,Lender-2,,Borrower-50 Inc,Borrower-50 Inc,0.039,0.024,104767.35,523836.74,EUR,US0CE98
LIBOR,0YD8T85T44,BID85T26,MAIULON253,CDLIBOR45,US0CE9885T44,MAIULON253-GB,Borrower-128,B235,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T44,6/3/2018,,,6/3/2019,1,GB,Lender-19,,Borrower-128 Inc,Borrower-128 Inc,0.032,0.015,117125.23,585626.13,GB,US0CE98
LIBOR,0YD8T85T45,BID85T8,MAIULON139,CDLIBOR92,US0CE9885T45,MAIULON139-EUR,Borrower-414,B112,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T45,4/26/2018,,,4/26/2019,1,EUR,Lender-3,,Borrower-414 Inc,Borrower-414 Inc,0.071,0.019,101797.78,508988.92,EUR,US0CE98
REVOLVING,0YD8T85T46,BID85T24,MAIULON558,CDREVOLVING64,US0CE9885T46,MAIULON558-EUR,Borrower-291,B133,LOAN,UNPAID_LIBOR,Loans,US0CE9885T46,2/11/2018,,,2/11/2019,1,EUR,Lender-14,,Borrower-291 Inc,Borrower-291 Inc,0.039,0.015,106662.62,533313.11,EUR,US0CE98
LIBOR,0YD8T85T47,BID85T24,MAIULON492,CDLIBOR19,US0CE9885T47,MAIULON492-EUR,Borrower-353,B186,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE9885T47,1/25/2018,,,1/25/2019,1,EUR,Lender-38,,Borrower-353 Inc,Borrower-353 Inc,0.05,0.015,109608.62,548043.09,EUR,US0CE98
LIBOR,0YD8T85T48,BID85T23,MAIULON296,CDLIBOR56,US0CE9885T48,MAIULON296-USD,Borrower-120,B110,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T48,3/21/2018,,,3/21/2019,1,USD,Lender-26,,Borrower-120 Inc,Borrower-120 Inc,0.046,0.015,102334.26,511671.3,USD,US0CE98
REVOLVING,0YD8T85T49,BID85T20,MAIULON143,CDREVOLVING35,US0CE9885T49,MAIULON143-GB,Borrower-63,B102,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T49,3/4/2018,,,3/4/2019,1,GB,Lender-35,,Borrower-63 Inc,Borrower-63 Inc,0.097,0.018,102584.78,512923.88,GB,US0CE98
TERM,0YD8T85T50,BID85T18,MAIULON238,CDTERM18,US0CE9885T50,MAIULON238-USD,Borrower-370,B119,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE9885T50,2/10/2018,,,2/10/2019,1,USD,Lender-47,,Borrower-370 Inc,Borrower-370 Inc,0.037,0.018,109689.53,548447.67,USD,US0CE98
LIBOR,0YD8T85T51,BID85T3,MAIULON535,CDLIBOR10,US0CE9885T51,MAIULON535-GB,Borrower-185,B127,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE9885T51,3/16/2018,,,3/16/2019,1,GB,Lender-6,,Borrower-185 Inc,Borrower-185 Inc,0.051,0.019,114296.33,571481.65,GB,US0CE98
TERM,0YD8T85T52,BID85T9,MAIULON545,CDTERM79,US0CE9885T52,MAIULON545-USD,Borrower-180,B194,LOAN,US_SBLC,Loans,US0CE9885T52,5/11/2018,,,5/11/2019,1,USD,Lender-6,,Borrower-180 Inc,Borrower-180 Inc,0.061,0.015,117359.29,586796.43,USD,US0CE98
TERM,0YD8T85T53,BID85T20,MAIULON219,CDTERM50,US0CE9885T53,MAIULON219-USD,Borrower-193,B297,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T53,1/10/2018,,,1/10/2019,1,USD,Lender-9,,Borrower-193 Inc,Borrower-193 Inc,0.035,0.024,105722.33,528611.63,USD,US0CE98
COMMITTED,0YD8T85T54,BID85T1,MAIULON79,CDCOMMITTED71,US0CE9885T54,MAIULON79-GB,Borrower-456,B121,SBLC,SBLC_FINANCIAL,SBLC_PERF_50_DEFAULT,US0CE9885T54,2/22/2018,,,2/22/2019,1,GB,Lender-8,,Borrower-456 Inc,Borrower-456 Inc,0.04,0.015,112050.26,560251.31,GB,US0CE98
LIBOR,0YD8T85T55,BID85T29,MAIULON388,CDLIBOR87,US0CE9885T55,MAIULON388-USD,Borrower-496,B173,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T55,4/14/2018,,,4/14/2019,1,USD,Lender-38,,Borrower-496 Inc,Borrower-496 Inc,0.033,0.015,115394.76,576973.8,USD,US0CE98
COMMITTED,0YD8T85T56,BID85T15,MAIULON587,CDCOMMITTED38,US0CE9885T56,MAIULON587-EUR,Borrower-52,B251,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T56,1/31/2018,,,1/31/2019,1,EUR,Lender-31,,Borrower-52 Inc,Borrower-52 Inc,0.037,0.025,115342.54,576712.68,EUR,US0CE98
LIBOR,0YD8T85T57,BID85T6,MAIULON456,CDLIBOR9,US0CE9885T57,MAIULON456-USD,Borrower-182,B102,SBLC,SBLC_PERF,SBLC_FINANCIAL_100_DEFAULT,US0CE9885T57,1/22/2018,,,1/22/2019,1,USD,Lender-20,,Borrower-182 Inc,Borrower-182 Inc,0.081,0.015,117478.36,587391.79,USD,US0CE98
REVOLVING,0YD8T85T58,BID85T18,MAIULON174,CDREVOLVING20,US0CE9885T58,MAIULON174-EUR,Borrower-379,B202,SBLC,SBLC_FINANCIAL,SBLC_PERF_50_DEFAULT,US0CE9885T58,4/28/2018,,,4/28/2019,1,EUR,Lender-43,,Borrower-379 Inc,Borrower-379 Inc,0.053,0.015,100805.54,504027.71,EUR,US0CE98
REVOLVING,0YD8T85T59,BID85T24,MAIULON69,CDREVOLVING37,US0CE9885T59,MAIULON69-USD,Borrower-278,B160,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE9885T59,3/10/2018,,,3/10/2019,1,USD,Lender-13,,Borrower-278 Inc,Borrower-278 Inc,,0.015,118801.78,594008.88,USD,US0CE98
UNCOMMITTED,0YD8T85T60,BID85T14,MAIULON283,CDUNCOMMITTED73,US0CE9885T60,MAIULON283-GB,Borrower-237,B198,LOAN,SBLC_FINANCIAL,Loans,US0CE9885T60,3/22/2018,,,3/22/2019,1,GB,Lender-37,,Borrower-237 Inc,Borrower-237 Inc,,0.025,114948.34,574741.69,GB,US0CE98
REVOLVING,0YD8T85T61,BID85T16,MAIULON188,CDREVOLVING9,US0CE9885T61,MAIULON188-EUR,Borrower-457,B276,LOAN,DISCOUNT_LOAN,Loans,US0CE9885T61,2/9/2018,,,2/9/2019,1,EUR,Lender-38,,Borrower-457 Inc,Borrower-457 Inc,,0.015,110855.82,554279.1,EUR,US0CE98
REVOLVING,0YD8T85T62,BID85T3,MAIULON513,CDREVOLVING96,US0CE9885T62,MAIULON513-USD,Borrower-488,B290,LOAN,EURIBOR,Loans,US0CE9885T62,3/28/2018,,,3/28/2019,1,USD,Lender-37,,Borrower-488 Inc,Borrower-488 Inc,,0.015,110519.72,552598.59,USD,US0CE98
UNCOMMITTED,0YD8T85T63,BID85T29,MAIULON522,CDUNCOMMITTED84,US0CE9885T63,MAIULON522-EUR,Borrower-439,B161,SBLC,SBLC_PERF,SBLC_FINANCIAL_20,US0CE9885T63,6/15/2018,,,6/15/2019,1,EUR,Lender-24,,Borrower-439 Inc,Borrower-439 Inc,,0.023,117774.36,588871.79,EUR,US0CE98
TERM,0YD8T85T64,BID85T23,MAIULON547,CDTERM17,US0CE9885T64,MAIULON547-GB,Borrower-367,B291,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T64,2/27/2018,,,2/27/2019,1,GB,Lender-43,,Borrower-367 Inc,Borrower-367 Inc,,0.015,105673.8,528369,GB,US0CE98
REVOLVING,0YD8T85T65,BID85T24,MAIULON312,CDREVOLVING57,US0CE9885T65,MAIULON312-USD,Borrower-249,B103,LOAN,COST_OF_FUND,Loans,US0CE9885T65,6/28/2018,,,6/28/2019,1,USD,Lender-15,,Borrower-249 Inc,Borrower-249 Inc,,0.015,106313.51,531567.53,USD,US0CE98
COMMITTED,0YD8T85T66,BID85T28,MAIULON270,CDCOMMITTED48,US0CE9885T66,MAIULON270-GB,Borrower-121,B210,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T66,6/18/2018,,,6/18/2019,1,GB,Lender-29,,Borrower-121 Inc,Borrower-121 Inc,0.068,0.018,107516.73,537583.64,GB,US0CE98
LIBOR,0YD8T85T67,BID85T6,MAIULON259,CDLIBOR38,US0CE9885T67,MAIULON259-USD,Borrower-316,B187,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE9885T67,5/18/2018,,,5/18/2019,1,USD,Lender-32,,Borrower-316 Inc,Borrower-316 Inc,0.094,0.015,108844.73,544223.66,USD,US0CE98
TERM,0YD8T85T68,BID85T20,MAIULON593,CDTERM73,US0CE9885T68,MAIULON593-GB,Borrower-320,B159,LOAN,DISCOUNT_LOAN,Loans,US0CE9885T68,3/30/2018,,,3/30/2019,1,GB,Lender-10,,Borrower-320 Inc,Borrower-320 Inc,0.072,0.015,103550.09,517750.47,GB,US0CE98
COMMITTED,0YD8T85T69,BID85T17,MAIULON346,CDCOMMITTED61,US0CE9885T69,MAIULON346-GB,Borrower-23,B135,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE9885T69,2/13/2018,,,2/13/2019,1,GB,Lender-34,,Borrower-23 Inc,Borrower-23 Inc,0.038,0.019,115377.51,576887.56,GB,US0CE98
